Date,House1E_CO (ppm),House1E_O3 (ppb),House1E_PM2.5 (ug/m3),House2E_CO (ppm),House2E_O3 (ppb),House2E_PM2.5 (ug/m3),House3E_CO (ppm),House3E_O3 (ppb),House3E_PM2.5 (ug/m3),House4E_CO (ppm),House4E_O3 (ppb),House4E_PM2.5 (ug/m3)
2023-02-22 17:10:00,,,,-0.232,88.60898,22.4906,-0.232,88.60898,22.4906,0.10734000000000002,60.145849999999996,9.424399999999999
2023-02-22 17:15:00,,,,-0.232,99.16985,15.493400000000001,-0.232,99.16985,15.493400000000001,0.2145,62.51168,9.9956
2023-02-22 17:20:00,,,,-0.232,87.0968,47.9804,-0.232,87.0968,47.9804,0.33952000000000004,57.92636,11.209399999999999
2023-02-22 17:25:00,,,,-0.232,80.46271999999999,31.3442,-0.232,80.46271999999999,31.3442,0.3931,54.219080000000005,13.0658
2023-02-22 17:30:00,,,,-0.232,78.36518,32.6294,-0.232,78.36518,32.6294,0.23236000000000004,58.75561999999999,13.779799999999998
2023-02-22 17:35:00,,,,-0.232,60.56048,39.1982,-0.232,60.56048,39.1982,0.2145,61.31657,30.630199999999995
2023-02-22 17:40:00,,,,-0.035540000000000016,42.707,55.5488,-0.035540000000000016,42.707,55.5488,0.32166000000000006,55.048339999999996,48.98
2023-02-22 17:45:00,,,,-0.1427,54.1703,67.4012,-0.1427,54.1703,67.4012,0.35738000000000003,71.17013,92.60539999999999
2023-02-22 17:50:00,,,,-0.01768000000000003,41.51189,96.104,-0.01768000000000003,41.51189,96.104,0.3931,64.46288,105.6716
2023-02-22 17:55:00,,,,0.33952000000000004,23.438899999999997,126.5918,0.33952000000000004,23.438899999999997,126.5918,0.51812,53.145920000000004,102.9584
2023-02-22 18:00:00,,,,0.2145,35.8778,126.30619999999998,0.2145,35.8778,126.30619999999998,0.42882,38.53631,124.9496
2023-02-22 18:05:00,,,,0.17878000000000002,22.97549,128.8766,0.17878000000000002,22.97549,128.8766,0.5717000000000001,29.243720000000003,160.7924
2023-02-22 18:10:00,,,,0.14306,16.39019,136.445,0.14306,16.39019,136.445,0.42882,36.21926,140.2292
2023-02-22 18:15:00,,,,0.10734000000000002,25.19498,142.87099999999998,0.10734000000000002,25.19498,142.87099999999998,0.48240000000000005,28.99982,166.9328
2023-02-22 18:20:00,,,,0.23236000000000004,17.243840000000002,157.2224,0.23236000000000004,17.243840000000002,157.2224,0.46454000000000006,28.219339999999995,183.49759999999998
2023-02-22 18:25:00,,,,0.05376,33.70709,153.5096,0.05376,33.70709,153.5096,0.51812,21.85355,173.57299999999998
2023-02-22 18:30:00,,,,-0.01768000000000003,60.70681999999999,144.9416,-0.01768000000000003,60.70681999999999,144.9416,0.41096,45.53624,154.5092
2023-02-22 18:35:00,,,,-0.0534,66.17018,140.8004,-0.0534,66.17018,140.8004,0.35738000000000003,44.780150000000006,167.28979999999999
2023-02-22 18:40:00,,,,-0.10697999999999999,80.63345,138.72979999999998,-0.10697999999999999,80.63345,138.72979999999998,0.32166000000000006,50.95081999999999,180.5702
2023-02-22 18:45:00,,,,0.19663999999999995,67.21894999999999,155.0804,0.19663999999999995,67.21894999999999,155.0804,0.35738000000000003,49.14596,194.4218
2023-02-22 18:50:00,,,,0.19663999999999995,63.536060000000006,154.1522,0.19663999999999995,63.536060000000006,154.1522,0.37524,45.170390000000005,167.07559999999998
2023-02-22 18:55:00,,,,0.16091999999999998,65.07263,147.869,0.16091999999999998,65.07263,147.869,0.48240000000000005,38.95094,168.50359999999998
2023-02-22 19:00:00,,,,0.16091999999999998,60.63365,149.86819999999997,0.16091999999999998,60.63365,149.86819999999997,0.41096,15.68288,150.368
2023-02-22 19:05:00,,,,0.08947999999999998,76.43836999999999,165.29059999999998,0.08947999999999998,76.43836999999999,165.29059999999998,0.33952000000000004,11.46341,132.37519999999998
2023-02-22 19:10:00,,,,0.05376,77.0969,163.7198,0.05376,77.0969,163.7198,0.51812,2.24399,165.9332
2023-02-22 19:15:00,,,,-0.01768000000000003,87.0968,150.0824,-0.01768000000000003,87.0968,150.0824,0.17878000000000002,1.5122900000000001,121.6652
2023-02-22 19:20:00,,,,0.07161999999999999,53.902010000000004,183.569,0.07161999999999999,53.902010000000004,183.569,0.05376,12.317059999999998,113.8826
2023-02-22 19:25:00,,,,0.10734000000000002,13.731679999999997,194.35039999999998,0.10734000000000002,13.731679999999997,194.35039999999998,0.00018000000000001348,16.46336,111.02659999999999
2023-02-22 19:30:00,,,,0.1252,4.1464099999999995,206.48839999999998,0.1252,4.1464099999999995,206.48839999999998,-0.035540000000000016,22.951100000000004,110.1698
2023-02-22 19:35:00,,,,0.14306,-0.02427999999999919,195.4214,0.14306,-0.02427999999999919,195.4214,-0.0534,35.243660000000006,111.5264
2023-02-22 19:40:00,,,,0.1252,-3.3901000000000003,183.9974,0.1252,-3.3901000000000003,183.9974,0.25022,42.511880000000005,130.6616
2023-02-22 19:45:00,,,,0.19663999999999995,-10.36564,171.1454,0.19663999999999995,-10.36564,171.1454,0.07161999999999999,51.53618,128.7338
2023-02-22 19:50:00,,,,0.8217399999999999,23.707190000000004,173.21599999999998,0.8217399999999999,23.707190000000004,173.21599999999998,-0.035540000000000016,62.43851000000001,135.23119999999997
2023-02-22 19:55:00,,,,0.018040000000000028,95.16989,114.66799999999999,0.018040000000000028,95.16989,114.66799999999999,-0.07126000000000002,63.828739999999996,136.3022
2023-02-22 20:00:00,,,,-0.232,118.29161,72.3992,-0.232,118.29161,72.3992,0.07161999999999999,48.82889,140.15779999999998
2023-02-22 20:05:00,,,,-0.232,106.38929,78.53960000000001,-0.232,106.38929,78.53960000000001,0.32166000000000006,49.99961,143.44219999999999
2023-02-22 20:10:00,,,,-0.232,83.87732000000001,57.0482,-0.232,83.87732000000001,57.0482,-0.19628,72.75548,48.266
